"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"X"	"Y"
0	1	3661	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491525.117000000000000"	"5738335.721000000000000"
0	1	3662	"Siedlung"	"undatiert"			"Schnitt"	"4491721.992000000000000"	"5738279.823000000000000"
0	1	3663	"Graeberfeld"	"Eisenzeit"			"Schnitt"	"4499741.415000000000000"	"5733176.608000000000000"
0	1	3664	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491522.616000000000000"	"5738338.311000000000000"
0	1	3665	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491496.322000000000000"	"5738350.014000000000000"
0	1	3666	"Siedlung"	"undatiert"			"Schnitt"	"4493127.065000000000000"	"5737551.121000000000000"
0	1	3667	"Siedlung"	"undatiert"			"Schnitt"	"4494910.372000000000000"	"5735215.310000000000000"
0	1	3668	"Siedlung"	"undatiert"			"Schnitt"	"4494902.437000000000000"	"5735205.764000000000000"
0	1	3669	"Siedlung"	"undatiert"			"Schnitt"	"4491691.707000000000000"	"5738183.844000000000000"
0	1	3670	"Siedlung"	"undatiert"			"Schnitt"	"4491703.011000000000000"	"5738216.751000000000000"
0	1	3671	"Siedlung"	"undatiert"			"Schnitt"	"4491733.561000000000000"	"5738220.437000000000000"
0	1	3672	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491124.287000000000000"	"5738709.481000000000000"
0	1	3673	"Siedlung"	"undatiert"			"Schnitt"	"4494955.062000000000000"	"5735254.889000000000000"
0	1	3674	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491515.675000000000000"	"5738314.444000000000000"
0	1	3675	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491505.999000000000000"	"5738316.234000000000000"
0	1	3676	"Siedlung"	"undatiert"			"Schnitt"	"4495060.763000000000000"	"5735331.421000000000000"
0	1	3677	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491127.686000000000000"	"5738716.540000000000000"
0	1	3678	"Siedlung"	"undatiert"			"Schnitt"	"4499388.173000000000000"	"5733249.853000000000000"
0	1	3679	"Siedlung"	"undatiert"			"Schnitt"	"4494863.589000000000000"	"5735431.978000000000000"
0	1	3680	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491133.327000000000000"	"5738705.086000000000000"
0	1	3681	"Siedlung"	"undatiert"			"Schnitt"	"4491715.944000000000000"	"5738167.427000000000000"
0	1	3682	"Siedlung"	"undatiert"			"Schnitt"	"4491732.350000000000000"	"5738214.633000000000000"
0	1	3683	"Siedlung"	"undatiert"			"Schnitt"	"4499385.202000000000000"	"5733244.107000000000000"
0	1	3684	"Siedlung"	"undatiert"			"Schnitt"	"4491691.289000000000000"	"5738118.029000000000000"
0	1	3685	"Siedlung"	"undatiert"			"Schnitt"	"4499396.827000000000000"	"5733255.197000000000000"
0	1	3686	"Siedlung"	"undatiert"			"Schnitt"	"4494278.474000000000000"	"5736211.846000000000000"
0	1	3687	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491215.957000000000000"	"5738865.565000000000000"
0	1	3688	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491217.486000000000000"	"5738867.092000000000000"
0	1	3689	"unklar"	"undatiert"			"Schnitt"	"4494873.122000000000000"	"5735430.222000000000000"
0	1	3690	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492210.559000000000000"	"5738078.491000000000000"
0	1	3691	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492210.559000000000000"	"5738078.491000000000000"
0	1	3692	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491221.831000000000000"	"5738862.530000000000000"
0	1	3693	"Siedlung"	"undatiert"			"Schnitt"	"4494878.650000000000000"	"5735163.515000000000000"
0	1	3694	"Siedlung"	"undatiert"			"Schnitt"	"4494874.598000000000000"	"5735163.666000000000000"
0	1	3695	"Siedlung"	"undatiert"			"Schnitt"	"4494875.763000000000000"	"5735167.583000000000000"
0	1	3696	"Siedlung"	"undatiert"			"Schnitt"	"4494278.434000000000000"	"5736215.343000000000000"
0	1	3697	"Siedlung"	"undatiert"			"Schnitt"	"4494606.938000000000000"	"5735811.739000000000000"
0	1	3698	"Siedlung"	"Eisenzeit"			"Schnitt"	"4494638.344000000000000"	"5735759.017000000000000"
0	1	3699	"Siedlung"	"Bronzezeit"			"Schnitt"	"4494638.344000000000000"	"5735759.017000000000000"
0	1	3700	"Siedlung"	"Eisenzeit"			"Schnitt"	"4494640.866000000000000"	"5735759.356000000000000"
0	1	3701	"Siedlung"	"undatiert"			"Schnitt"	"4494066.813000000000000"	"5736488.357000000000000"
0	1	3702	"Siedlung"	"undatiert"			"Schnitt"	"4494281.419000000000000"	"5736210.419000000000000"
0	1	3703	"Siedlung"	"undatiert"			"Schnitt"	"4494282.768000000000000"	"5736209.448000000000000"
0	1	3704	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491288.608000000000000"	"5738546.497000000000000"
0	1	3705	"Siedlung"	"Bronzezeit"	"frueh"	"Aunjetitz"	"Schnitt"	"4491636.269000000000000"	"5738294.773000000000000"
0	1	3706	"Siedlung"	"undatiert"			"Schnitt"	"4496665.060000000000000"	"5733738.889000000000000"
0	1	3707	"Siedlung"	"undatiert"			"Schnitt"	"4494040.672000000000000"	"5736520.609000000000000"
0	1	3708	"Siedlung"	"undatiert"			"Schnitt"	"4494022.035000000000000"	"5736534.942000000000000"
0	1	3709	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491280.552000000000000"	"5738542.373000000000000"
0	1	3710	"Siedlung"	"undatiert"			"Schnitt"	"4500047.377000000000000"	"5733191.931000000000000"
0	1	3711	"unklar"	"undatiert"			"Schnitt"	"4494872.111000000000000"	"5735428.983000000000000"
0	1	3712	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491299.143000000000000"	"5738524.322000000000000"
0	1	3713	"unklar"	"Eisenzeit"			"Schnitt"	"4493111.658000000000000"	"5737540.013000000000000"
0	1	3714	"unklar"	"Bronzezeit"			"Schnitt"	"4493111.658000000000000"	"5737540.013000000000000"
0	2	3715	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500435.185000000000000"	"5733170.304000000000000"
0	2	3716	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500435.185000000000000"	"5733170.304000000000000"
0	1	3717	"Siedlung"	"undatiert"			"Schnitt"	"4494039.359000000000000"	"5736522.618000000000000"
0	1	3718	"Siedlung"	"undatiert"			"Schnitt"	"4500047.605000000000000"	"5733198.519000000000000"
0	1	3719	"Siedlung"	"undatiert"			"Schnitt"	"4493143.826000000000000"	"5737524.195000000000000"
0	1	3720	"Siedlung"	"undatiert"			"Schnitt"	"4494076.072000000000000"	"5736475.132000000000000"
0	1	3721	"Siedlung"	"undatiert"			"Schnitt"	"4493148.244000000000000"	"5737529.224000000000000"
0	1	3722	"Siedlung"	"undatiert"			"Schnitt"	"4494043.048000000000000"	"5736499.691000000000000"
0	1	3723	"Siedlung"	"undatiert"			"Schnitt"	"4493130.199000000000000"	"5737531.645000000000000"
0	1	3724	"Siedlung"	"undatiert"			"Schnitt"	"4494900.174000000000000"	"5735389.536000000000000"
0	1	3725	"Siedlung"	"undatiert"			"Schnitt"	"4493131.916000000000000"	"5737540.416000000000000"
0	1	3726	"Siedlung"	"undatiert"			"Schnitt"	"4493133.248000000000000"	"5737540.079000000000000"
0	1	3727	"Siedlung"	"undatiert"			"Schnitt"	"4494267.775000000000000"	"5736212.186000000000000"
0	1	3728	"Siedlung"	"undatiert"			"Schnitt"	"4494819.180000000000000"	"5735445.682000000000000"
0	1	3729	"Siedlung"	"undatiert"			"Schnitt"	"4499398.723000000000000"	"5733251.537000000000000"
0	1	3730	"Siedlung"	"undatiert"			"Schnitt"	"4499401.235000000000000"	"5733252.748000000000000"
0	1	3731	"Siedlung"	"undatiert"			"Schnitt"	"4499400.187000000000000"	"5733257.790000000000000"
0	1	3732	"Siedlung"	"undatiert"			"Schnitt"	"4499402.098000000000000"	"5733260.359000000000000"
0	1	3733	"Siedlung"	"undatiert"			"Schnitt"	"4499409.393000000000000"	"5733261.749000000000000"
0	1	3734	"Siedlung"	"undatiert"			"Schnitt"	"4494273.390000000000000"	"5736212.052000000000000"
0	1	3735	"Siedlung"	"undatiert"			"Schnitt"	"4493934.682000000000000"	"5736643.297000000000000"
0	1	3736	"Siedlung"	"undatiert"			"Schnitt"	"4493123.755000000000000"	"5737557.418000000000000"
0	1	3737	"Siedlung"	"undatiert"			"Schnitt"	"4493122.489000000000000"	"5737558.765000000000000"
0	1	3738	"Siedlung"	"undatiert"			"Schnitt"	"4494022.566000000000000"	"5736523.351000000000000"
0	1	3739	"Siedlung"	"undatiert"			"Schnitt"	"4494284.265000000000000"	"5736211.156000000000000"
0	1	3740	"Siedlung"	"undatiert"			"Schnitt"	"4493099.619000000000000"	"5737550.749000000000000"
0	1	3741	"Siedlung"	"undatiert"			"Schnitt"	"4494016.980000000000000"	"5736516.385000000000000"
0	1	3742	"Siedlung"	"undatiert"			"Schnitt"	"4493110.355000000000000"	"5737541.062000000000000"
0	1	3743	"Siedlung"	"undatiert"			"Schnitt"	"4494276.814000000000000"	"5736212.264000000000000"
0	1	3744	"Siedlung"	"undatiert"			"Schnitt"	"4493978.510000000000000"	"5736576.870000000000000"
0	1	3745	"Siedlung"	"undatiert"			"Schnitt"	"4493100.636000000000000"	"5737550.307000000000000"
0	1	3746	"Siedlung"	"undatiert"			"Schnitt"	"4494264.642000000000000"	"5736241.829000000000000"
0	1	3747	"Siedlung"	"undatiert"			"Schnitt"	"4493118.894000000000000"	"5737557.675000000000000"
0	1	3748	"Siedlung"	"undatiert"			"Schnitt"	"4493974.798000000000000"	"5736581.730000000000000"
0	1	3749	"Siedlung"	"undatiert"			"Schnitt"	"4493111.811000000000000"	"5737548.950000000000000"
0	1	3750	"Siedlung"	"undatiert"			"Schnitt"	"4493117.436000000000000"	"5737549.845000000000000"
0	1	3751	"Siedlung"	"undatiert"			"Schnitt"	"4493116.370000000000000"	"5737553.268000000000000"
0	1	3752	"Siedlung"	"undatiert"			"Schnitt"	"4493085.345000000000000"	"5737567.067000000000000"
0	1	3753	"Siedlung"	"undatiert"			"Schnitt"	"4493332.425000000000000"	"5737303.330000000000000"
0	1	3754	"Siedlung"	"undatiert"			"Schnitt"	"4493084.345000000000000"	"5737579.485000000000000"
0	1	3755	"Siedlung"	"undatiert"			"Schnitt"	"4494834.533000000000000"	"5735276.166000000000000"
0	1	3756	"Siedlung"	"undatiert"			"Schnitt"	"4494025.604000000000000"	"5736513.630000000000000"
0	1	3757	"Siedlung"	"undatiert"			"Schnitt"	"4494017.405000000000000"	"5736515.565000000000000"
0	1	3758	"Siedlung"	"undatiert"			"Schnitt"	"4494953.114000000000000"	"5734908.466000000000000"
0	1	3759	"Siedlung"	"undatiert"			"Schnitt"	"4494885.860000000000000"	"5735042.000000000000000"
0	1	3760	"Siedlung"	"undatiert"			"Schnitt"	"4494016.871000000000000"	"5736525.958000000000000"
0	1	3761	"Siedlung"	"undatiert"			"Schnitt"	"4494260.873000000000000"	"5736255.381000000000000"
0	1	3762	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491506.596000000000000"	"5738336.340000000000000"
0	1	3763	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491506.596000000000000"	"5738336.340000000000000"
0	1	3764	"Siedlung"	"undatiert"			"Schnitt"	"4491567.191000000000000"	"5738332.017000000000000"
0	1	3765	"Siedlung"	"undatiert"			"Schnitt"	"4490973.985000000000000"	"5738851.306000000000000"
0	1	3766	"Siedlung"	"undatiert"			"Schnitt"	"4491010.081000000000000"	"5738837.634000000000000"
0	1	3767	"Siedlung"	"undatiert"			"Schnitt"	"4494954.728000000000000"	"5734905.201000000000000"
0	1	3768	"Siedlung"	"undatiert"			"Schnitt"	"4491009.165000000000000"	"5738838.476000000000000"
0	1	3769	"Siedlung"	"undatiert"			"Schnitt"	"4494847.816000000000000"	"5735433.240000000000000"
0	1	3770	"Siedlung"	"undatiert"			"Schnitt"	"4493338.947000000000000"	"5737301.974000000000000"
0	1	3771	"Siedlung"	"undatiert"			"Schnitt"	"4493814.397000000000000"	"5736755.976000000000000"
0	1	3772	"Siedlung"	"undatiert"			"Schnitt"	"4491586.811000000000000"	"5738318.528000000000000"
0	1	3773	"Siedlung"	"undatiert"			"Schnitt"	"4494844.156000000000000"	"5735326.866000000000000"
0	1	3774	"unklar"	"undatiert"			"Schnitt"	"4493114.725000000000000"	"5737554.406000000000000"
0	1	3775	"Siedlung"	"undatiert"			"Schnitt"	"4491508.016000000000000"	"5738361.264000000000000"
0	1	3776	"Siedlung"	"undatiert"			"Schnitt"	"4491560.435000000000000"	"5738324.345000000000000"
0	1	3777	"Siedlung"	"undatiert"			"Schnitt"	"4491638.107000000000000"	"5738292.913000000000000"
0	1	3778	"Siedlung"	"undatiert"			"Schnitt"	"4494874.622000000000000"	"5735332.552000000000000"
0	1	3779	"Siedlung"	"undatiert"			"Schnitt"	"4491511.680000000000000"	"5738362.182000000000000"
0	1	3780	"Siedlung"	"undatiert"			"Schnitt"	"4491512.076000000000000"	"5738363.877000000000000"
0	1	3781	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491505.581000000000000"	"5738365.406000000000000"
0	1	3782	"Siedlung"	"undatiert"			"Schnitt"	"4491540.371000000000000"	"5738330.990000000000000"
0	1	3783	"Graeberfeld"	"Neolithikum"	"mittel"	"Baalberge"	"Schnitt"	"4493942.701000000000000"	"5736621.416000000000000"
0	1	3784	"Siedlung"	"undatiert"			"Schnitt"	"4493119.193000000000000"	"5737556.517000000000000"
0	1	3785	"Siedlung"	"undatiert"			"Schnitt"	"4491526.879000000000000"	"5738337.712000000000000"
0	1	3786	"Siedlung"	"undatiert"			"Schnitt"	"4494953.198000000000000"	"5734906.625000000000000"
0	1	3787	"Siedlung"	"undatiert"			"Schnitt"	"4491734.240000000000000"	"5738248.596000000000000"
0	1	3788	"Siedlung"	"undatiert"			"Schnitt"	"4494247.218000000000000"	"5736272.286000000000000"
0	1	3789	"Graeberfeld"	"undatiert"			"Schnitt"	"4493943.064000000000000"	"5736623.100000000000000"
0	1	3790	"Siedlung"	"undatiert"			"Schnitt"	"4494239.481000000000000"	"5736263.866000000000000"
0	1	3791	"Siedlung"	"undatiert"			"Schnitt"	"4493993.050000000000000"	"5736536.333000000000000"
0	1	3792	"Siedlung"	"undatiert"			"Schnitt"	"4491448.947000000000000"	"5738369.932000000000000"
0	1	3793	"Siedlung"	"undatiert"			"Schnitt"	"4491485.626000000000000"	"5738318.133000000000000"
0	1	3794	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491594.534000000000000"	"5738309.297000000000000"
0	1	3795	"Siedlung"	"undatiert"			"Schnitt"	"4491469.254000000000000"	"5738374.736000000000000"
0	1	3796	"Siedlung"	"undatiert"			"Schnitt"	"4491467.246000000000000"	"5738373.556000000000000"
0	1	3797	"Siedlung"	"undatiert"			"Schnitt"	"4491462.870000000000000"	"5738380.828000000000000"
0	1	3798	"Siedlung"	"undatiert"			"Schnitt"	"4491457.702000000000000"	"5738381.136000000000000"
0	1	3799	"Siedlung"	"undatiert"			"Schnitt"	"4491540.228000000000000"	"5738326.724000000000000"
0	1	3800	"Siedlung"	"undatiert"			"Schnitt"	"4491455.701000000000000"	"5738382.195000000000000"
0	1	3801	"Siedlung"	"undatiert"			"Schnitt"	"4494247.766000000000000"	"5736272.046000000000000"
0	1	3802	"unklar"	"undatiert"			"Schnitt"	"4493849.575000000000000"	"5736709.548000000000000"
0	1	3803	"Siedlung"	"undatiert"			"Schnitt"	"4493930.399000000000000"	"5736641.589000000000000"
0	1	3804	"Siedlung"	"undatiert"			"Schnitt"	"4493097.686000000000000"	"5737550.365000000000000"
0	1	3805	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491554.461000000000000"	"5738338.621000000000000"
0	1	3806	"Siedlung"	"undatiert"			"Schnitt"	"4493913.644000000000000"	"5736660.454000000000000"
0	1	3807	"Siedlung"	"undatiert"			"Schnitt"	"4491484.223000000000000"	"5738321.331000000000000"
0	1	3808	"Siedlung"	"undatiert"			"Schnitt"	"4494916.111000000000000"	"5735306.143000000000000"
0	1	3809	"Siedlung"	"undatiert"			"Schnitt"	"4491478.989000000000000"	"5738323.768000000000000"
0	1	3810	"unklar"	"undatiert"			"Schnitt"	"4494839.531000000000000"	"5735349.744000000000000"
0	1	3811	"Siedlung"	"undatiert"			"Schnitt"	"4491510.142000000000000"	"5738350.672000000000000"
0	1	3812	"Siedlung"	"undatiert"			"Schnitt"	"4491460.521000000000000"	"5738377.838000000000000"
0	1	3813	"unklar"	"undatiert"			"Schnitt"	"4493882.337000000000000"	"5736684.835000000000000"
0	1	3814	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491496.281000000000000"	"5738340.099000000000000"
0	1	3815	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491496.281000000000000"	"5738340.099000000000000"
0	1	3816	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491496.465000000000000"	"5738340.216000000000000"
0	1	3817	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491496.465000000000000"	"5738340.216000000000000"
0	1	3818	"Siedlung"	"undatiert"			"Schnitt"	"4491504.958000000000000"	"5738334.519000000000000"
0	1	3819	"Siedlung"	"undatiert"			"Schnitt"	"4491502.516000000000000"	"5738334.154000000000000"
0	1	3820	"Siedlung"	"Bronzezeit"	"frueh"	"Aunjetitz"	"Schnitt"	"4493067.370000000000000"	"5737583.729000000000000"
0	1	3821	"Siedlung"	"undatiert"			"Schnitt"	"4491502.112000000000000"	"5738334.940000000000000"
0	1	3822	"Siedlung"	"undatiert"			"Schnitt"	"4491501.651000000000000"	"5738334.909000000000000"
0	1	3823	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491501.634000000000000"	"5738335.219000000000000"
0	1	3824	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491501.634000000000000"	"5738335.219000000000000"
0	1	3825	"Siedlung"	"undatiert"			"Schnitt"	"4491502.311000000000000"	"5738340.706000000000000"
0	1	3826	"Siedlung"	"undatiert"			"Schnitt"	"4494836.037000000000000"	"5735257.525000000000000"
0	1	3827	"Siedlung"	"undatiert"			"Schnitt"	"4491499.692000000000000"	"5738314.697000000000000"
0	1	3828	"Siedlung"	"undatiert"			"Schnitt"	"4495021.695000000000000"	"5735306.922000000000000"
0	1	3829	"Siedlung"	"undatiert"			"Schnitt"	"4494029.201000000000000"	"5736527.902000000000000"
0	1	3830	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491513.039000000000000"	"5738333.327000000000000"
0	1	3831	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491513.039000000000000"	"5738333.327000000000000"
0	1	3832	"Siedlung"	"undatiert"			"Schnitt"	"4491749.993000000000000"	"5738237.032000000000000"
0	1	3833	"Siedlung"	"undatiert"			"Schnitt"	"4494958.006000000000000"	"5734865.550000000000000"
0	1	3834	"Siedlung"	"undatiert"			"Schnitt"	"4491692.418000000000000"	"5738258.514000000000000"
0	1	3835	"Siedlung"	"undatiert"			"Schnitt"	"4494923.860000000000000"	"5734969.339000000000000"
0	1	3836	"Siedlung"	"undatiert"			"Schnitt"	"4491703.489000000000000"	"5738256.817000000000000"
0	1	3837	"Siedlung"	"undatiert"			"Schnitt"	"4491700.649000000000000"	"5738256.753000000000000"
0	1	3838	"Siedlung"	"undatiert"			"Schnitt"	"4494921.341000000000000"	"5734975.797000000000000"
0	1	3839	"Siedlung"	"undatiert"			"Schnitt"	"4491712.087000000000000"	"5738255.492000000000000"
0	1	3840	"Siedlung"	"undatiert"			"Schnitt"	"4491706.035000000000000"	"5738247.348000000000000"
0	1	3841	"Siedlung"	"undatiert"			"Schnitt"	"4491697.394000000000000"	"5738261.706000000000000"
0	1	3842	"Siedlung"	"undatiert"			"Schnitt"	"4491710.056000000000000"	"5738253.553000000000000"
0	1	3843	"unklar"	"undatiert"			"Schnitt"	"4493069.953000000000000"	"5737602.116000000000000"
0	1	3844	"Siedlung"	"undatiert"			"Schnitt"	"4491730.532000000000000"	"5738249.766000000000000"
0	1	3845	"Siedlung"	"undatiert"			"Schnitt"	"4494825.267000000000000"	"5735433.328000000000000"
0	1	3846	"Siedlung"	"undatiert"			"Schnitt"	"4491731.281000000000000"	"5738246.800000000000000"
0	1	3847	"Siedlung"	"undatiert"			"Schnitt"	"4491734.485000000000000"	"5738242.834000000000000"
0	1	3848	"Siedlung"	"undatiert"			"Schnitt"	"4491731.998000000000000"	"5738248.530000000000000"
0	1	3849	"Siedlung"	"undatiert"			"Schnitt"	"4491724.250000000000000"	"5738247.870000000000000"
0	1	3850	"Siedlung"	"undatiert"			"Schnitt"	"4491726.721000000000000"	"5738246.423000000000000"
0	1	3851	"Siedlung"	"undatiert"			"Schnitt"	"4491724.563000000000000"	"5738246.052000000000000"
0	1	3852	"Siedlung"	"undatiert"			"Schnitt"	"4491761.076000000000000"	"5738233.044000000000000"
0	1	3853	"Siedlung"	"undatiert"			"Schnitt"	"4491761.659000000000000"	"5738234.789000000000000"
0	1	3854	"Siedlung"	"undatiert"			"Schnitt"	"4491680.772000000000000"	"5738266.684000000000000"
0	1	3855	"Siedlung"	"undatiert"			"Schnitt"	"4494882.108000000000000"	"5735050.881000000000000"
0	1	3856	"Siedlung"	"undatiert"			"Schnitt"	"4494880.803000000000000"	"5735059.766000000000000"
0	1	3857	"Graeberfeld"	"Neolithikum"	"mittel"	"Bernburg"	"Schnitt"	"4493946.376000000000000"	"5736620.769000000000000"
0	1	3858	"Siedlung"	"undatiert"			"Schnitt"	"4493817.141000000000000"	"5736762.756000000000000"
0	1	3859	"unklar"	"undatiert"			"Schnitt"	"4494900.338000000000000"	"5735315.567000000000000"
0	1	3860	"Siedlung"	"undatiert"			"Schnitt"	"4491160.015000000000000"	"5738851.133000000000000"
0	1	3861	"Siedlung"	"undatiert"			"Schnitt"	"4491167.943000000000000"	"5738855.175000000000000"
0	1	3862	"Siedlung"	"undatiert"			"Schnitt"	"4494869.568000000000000"	"5735044.405000000000000"
0	1	3863	"Siedlung"	"undatiert"			"Schnitt"	"4491774.917000000000000"	"5738332.574000000000000"
0	1	3864	"Siedlung"	"undatiert"			"Schnitt"	"4493821.051000000000000"	"5736756.114000000000000"
0	1	3865	"Siedlung"	"undatiert"			"Schnitt"	"4493097.132000000000000"	"5737585.332000000000000"
0	1	3866	"Siedlung"	"undatiert"			"Schnitt"	"4494900.752000000000000"	"5735314.480000000000000"
0	1	3867	"unklar"	"undatiert"			"Schnitt"	"4494901.337000000000000"	"5735315.345000000000000"
0	1	3868	"Siedlung"	"undatiert"			"Schnitt"	"4491249.193000000000000"	"5738867.208000000000000"
0	1	3869	"Siedlung"	"undatiert"			"Schnitt"	"4491733.626000000000000"	"5738267.812000000000000"
0	1	3870	"Siedlung"	"undatiert"			"Schnitt"	"4491737.176000000000000"	"5738265.248000000000000"
0	1	3871	"unklar"	"undatiert"			"Schnitt"	"4494836.636000000000000"	"5735292.475000000000000"
0	1	3872	"Siedlung"	"undatiert"			"Schnitt"	"4491729.318000000000000"	"5738277.076000000000000"
0	1	3873	"Siedlung"	"undatiert"			"Schnitt"	"4494009.618000000000000"	"5736534.740000000000000"
0	1	3874	"Siedlung"	"undatiert"			"Schnitt"	"4494847.409000000000000"	"5735277.947000000000000"
